"GEO_ID","NAME","GEO_ID_F","NAICS2012","INDLEVEL","NAICS2012_LABEL","NAICS2012_F","SUBSECTOR","INDGROUP","SECTOR","COMM","COMM_LABEL","YEAR","VAL","TON","TMILE","AVGMILE","VAL_S","TON_S","TMILE_S","AVGMILE_S"
"0100000US","United States","null","335","3","Electrical equipment, appliance, and component manufacturing","null","335","null","31","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","4830","426","256","929","15.5","31.0","19.3","6.4"
"0100000US","United States","null","335","3","Electrical equipment, appliance, and component manufacturing","null","335","null","31","40","Miscellaneous manufactured products","2017","3727","314","257","883","15.5","19.2","25.0","6.5"
"0100000US","United States","null","335","3","Electrical equipment, appliance, and component manufacturing","null","335","null","31","41","Waste and scrap","2017","38","22","S","335","37.5","45.3","S","21.8"
"0100000US","United States","null","335","3","Electrical equipment, appliance, and component manufacturing","null","335","null","31","43","Mixed freight","2017","131","S","S","662","28.9","S","S","17.4"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","0000","All Commodities","2017","961036","113202","47446","719","5.8","13.1","6.5","7.4"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","08","Alcoholic beverages","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","14","Metallic ores and concentrates","2017","3","S","S","S","26.6","S","S","S"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","17","Gasoline and aviation turbine fuel","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","19","Other coal and petroleum products, not elsewhere classified","2017","S","S","S","1057","S","S","S","31.5"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","20","Basic chemicals","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","23","Other chemical products and preparations, not elsewhere classified","2017","1219","S","S","1063","40.5","S","S","16.9"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","24","Plastics and rubber","2017","9794","2921","920","595","16.1","21.7","31.0","13.8"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","26","Wood products","2017","S","13","S","1245","S","38.9","S","24.5"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","27","Pulp, newsprint, paper, and paperboard","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","28","Paper or paperboard articles","2017","S","S","S","767","S","S","S","18.2"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","29","Printed products","2017","4","Z","Z","1111","23.9","43.9","39.4","23.9"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","30","Textiles, leather, and articles of textiles or leather","2017","S","S","S","1559","S","S","S","18.3"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","31","Non-metallic mineral products","2017","1030","S","S","845","36.1","S","S","9.4"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","8337","2821","1108","556","24.3","24.6","23.0","11.2"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","33","Articles of base metal","2017","28695","10789","2374","278","21.8","27.8","29.9","22.8"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","34","Machinery","2017","90103","5920","3355","736","8.5","6.7","13.3","9.7"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","35","Electronic and other electrical equipment and components, and office equipment","2017","24851","1113","530","759","9.6","11.9","30.4","8.5"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","36","Motorized and other vehicles (includes parts)","2017","553465","82536","36193","691","8.2","14.4","7.6","9.9"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","37","Transportation equipment, not elsewhere classified","2017","224821","3331","2029","878","4.2","8.8","19.1","12.5"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","38","Precision instruments and apparatus","2017","1983","14","9","1086","23.5","27.9","31.1","8.5"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","3788","S","54","544","27.3","S","26.7","30.4"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","40","Miscellaneous manufactured products","2017","9265","1006","338","888","10.2","24.9","30.4","15.4"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","41","Waste and scrap","2017","326","1329","130","139","47.5","47.9","43.3","48.7"
"0100000US","United States","null","336","3","Transportation equipment manufacturing","null","336","null","31","43","Mixed freight","2017","S","S","39","626","S","S","35.3","23.8"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","0000","All Commodities","2017","77209","15174","9525","722","4.4","6.0","8.5","5.0"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","03","Agricultural products (excludes animal feed, cereal grains, and forage products)","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","10","Monumental or building stone","2017","S","S","S","15","S","S","S","48.4"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","13","Other non-metallic minerals, not elsewhere classified ","2017","S","S","S","17","S","S","S","7.0"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","20","Basic chemicals","2017","S","S","S","13","S","S","S","10.5"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","23","Other chemical products and preparations, not elsewhere classified","2017","1","Z","Z","485","31.5","43.2","44.3","38.0"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","24","Plastics and rubber","2017","477","50","21","547","28.7","32.7","28.2","21.4"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","25","Logs and other wood in the rough","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","26","Wood products","2017","8703","1573","579","316","11.0","13.6","18.4","6.7"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","27","Pulp, newsprint, paper, and paperboard","2017","45","18","18","927","12.5","15.8","12.7","8.7"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","28","Paper or paperboard articles","2017","34","10","7","905","27.0","41.6","48.6","16.8"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","29","Printed products","2017","S","S","S","699","S","S","S","20.1"
"0100000US","United States","null","337","3","Furniture and related product manufacturing","null","337","null","31","30","Textiles, leather, and articles of textiles or leather","2017","2422","S","S","1156","23.2","S","S","12.2"
