GeoFips,GeoName,LineCode,Description,2014,2015,2016,2017,2018,2019,2020
91000,New England,18,      Recreation services,25878.3,27609.4,29113.6,30634.7,31727.9,32601.1,23452
91000,New England,19,      Food services and accommodations,40836.2,43359.1,45386,47340.3,49358.5,51984,38726.5
91000,New England,20,      Financial services and insurance,59617.8,62036.2,61713,64535.7,68256,68446,69379.6
91000,New England,21,      Other services,54982.6,56924.2,59625,62071.5,65440.9,68411.2,64665.4
91000,New England,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),27561.7,28417.9,30310.2,32144.1,33224.9,33078.5,37156.8
91000,New England,23,      Gross output of nonprofit institutions,85326.3,87519.7,91405.2,94447.7,96467.3,99506.9,99709.1
91000,New England,24,      Less: Receipts from sales of goods and services by nonprofit institutions,57764.5,59101.9,61095,62303.6,63242.4,66428.3,62552.3
92000,Mideast,1,Personal consumption expenditures,2051747.5,2110911.3,2170520.9,2249712.3,2363254.3,2444373.7,2338302.6
92000,Mideast,2,  Goods,626439,633885.1,640618.4,660839.6,689159.5,712241.6,724559.2
92000,Mideast,3,    Durable goods,194458.4,199476.5,201882.5,206836.2,216779.9,223681.5,230871.4
92000,Mideast,4,      Motor vehicles and parts,62757.4,66317.1,66102.4,67460.5,69406.3,68577.7,68347.3
92000,Mideast,5,      Furnishings and durable household equipment,45573.9,47736.5,49583,51539.2,54716.8,57212,59738.2
92000,Mideast,6,      Recreational goods and vehicles,53098.7,51592.6,52232.6,53411.7,57215.5,61502.7,68337
92000,Mideast,7,      Other durable goods,33028.4,33830.3,33964.5,34424.8,35441.3,36389,34449
92000,Mideast,8,    Nondurable goods,431980.6,434408.6,438735.9,454003.4,472379.5,488560.1,493687.8
92000,Mideast,9,      Food and beverages purchased for off-premises consumption,139433.1,142102.5,143918.6,147837,151934.5,156869.5,171683.1
92000,Mideast,10,      Clothing and footwear,65643.6,66597.2,67329.5,67434.8,69148.6,70359,59318.2
92000,Mideast,11,      Gasoline and other energy goods,53008.9,41084.9,36317.8,40021,44899.7,43420.3,31642.7
92000,Mideast,12,      Other nondurable goods,173895,184624,191170,198710.6,206396.6,217911.4,231043.8
92000,Mideast,13,  Services,1425308.5,1477026.1,1529902.5,1588872.7,1674094.9,1732132,1613743.4
92000,Mideast,14,    Household consumption expenditures (for services),1337148.7,1388259.2,1434423.4,1490328.9,1567597.3,1626406.7,1492712.8
92000,Mideast,15,      Housing and utilities,371806.7,378076.6,385813.3,396646.7,413937.5,426766.7,440004
92000,Mideast,16,      Health care,334681.4,352666.2,369094.9,381793.6,400791.9,419825,395329.2
92000,Mideast,17,      Transportation services,67099.4,70392.6,73097.9,76613.8,81451.8,84844.7,56848.4
92000,Mideast,18,      Recreation services,75738.3,79134.7,83060.9,85070.3,87860.4,89625,63460.5
92000,Mideast,19,      Food services and accommodations,126700.4,134148.2,140371,147468,154732.8,161653.8,114262.2
92000,Mideast,20,      Financial services and insurance,167986.3,174269.4,175011.1,187375.4,202248.2,206521,211537.3
92000,Mideast,21,      Other services,193136.1,199571.5,207974.3,215361.2,226574.6,237170.6,211271.1
92000,Mideast,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),88159.8,88767,95479.1,98543.8,106497.6,105725.3,121030.6
92000,Mideast,23,      Gross output of nonprofit institutions,277058.7,284817.6,299547.5,309377.4,328384.7,339313.8,340136.3
92000,Mideast,24,      Less: Receipts from sales of goods and services by nonprofit institutions,188898.9,196050.7,204068.4,210833.5,221887.2,233588.5,219105.7
93000,Great Lakes,1,Personal consumption expenditures,1679728.8,1725719.8,1779064.8,1845654.9,1926755.3,1978364.8,1927401.6
93000,Great Lakes,2,  Goods,545254.7,551885.4,561724.2,586478,609616.7,622866.3,645225.1
93000,Great Lakes,3,    Durable goods,173160.2,181892.3,187619.6,195170.2,202987.9,208025.6,222945.6
93000,Great Lakes,4,      Motor vehicles and parts,61802.1,66178.6,67218,69923.1,72213.9,71627.1,75222.5
93000,Great Lakes,5,      Furnishings and durable household equipment,37184.1,39705,41878.7,43895.3,46315,47809.1,51935.3
93000,Great Lakes,6,      Recreational goods and vehicles,47161.1,48228.9,50660.4,53340.9,55822.5,59531.2,67776.4
93000,Great Lakes,7,      Other durable goods,27012.9,27779.8,27862.4,28010.9,28636.5,29058.2,28011.4
93000,Great Lakes,8,    Nondurable goods,372094.5,369993.1,374104.7,391307.8,406628.7,414840.7,422279.5
93000,Great Lakes,9,      Food and beverages purchased for off-premises consumption,125497.2,128856.4,132138.4,137972.9,141010.6,144418.3,158808.5
93000,Great Lakes,10,      Clothing and footwear,48157.9,49121.2,50132.7,50227.1,51197.9,51242.2,47767.6
93000,Great Lakes,11,      Gasoline and other energy goods,61570.2,47479.3,42071.3,47191.4,53996.4,51393,36893
93000,Great Lakes,12,      Other nondurable goods,136869.2,144536.2,149762.2,155916.4,160423.8,167787.1,178810.3
93000,Great Lakes,13,  Services,1134474.1,1173834.3,1217340.5,1259176.9,1317138.6,1355498.5,1282176.6
93000,Great Lakes,14,    Household consumption expenditures (for services),1056103.2,1094884.4,1133173,1172372.3,1224942.4,1264264.1,1178467.2
93000,Great Lakes,15,      Housing and utilities,291911.2,294688.2,303276.5,311681.1,324072.1,330453.2,337951.8
93000,Great Lakes,16,      Health care,299888.8,312885.8,325963.4,333857,346284.5,360306.9,335903.4
93000,Great Lakes,17,      Transportation services,48944.1,51122.2,53895.3,55911.9,58680.2,61622.2,47267.4
93000,Great Lakes,18,      Recreation services,55881.7,58829.7,61649.3,64143.8,66304.2,67668.1,48985.6
93000,Great Lakes,19,      Food services and accommodations,100756.1,107556.4,111372.9,115250.8,119979.8,124173.2,100070.3
93000,Great Lakes,20,      Financial services and insurance,127101.3,135413.3,138825.6,149333.4,160349.9,164008.7,166995.4
93000,Great Lakes,21,      Other services,131620,134388.8,138190.1,142194.3,149271.7,156031.8,141293.3
93000,Great Lakes,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),78370.9,78950,84167.5,86804.6,92196.3,91234.4,103709.4
93000,Great Lakes,23,      Gross output of nonprofit institutions,227037.1,234302.5,245103.1,250367.2,263363.5,269411.7,268736.6
93000,Great Lakes,24,      Less: Receipts from sales of goods and services by nonprofit institutions,148666.1,155352.5,160935.6,163562.5,171167.2,178177.3,165027.2
94000,Plains,1,Personal consumption expenditures,771812.9,791204.9,811901.8,843236.7,879802.3,904370.7,880030.6
94000,Plains,2,  Goods,258040.2,257803.8,260250.5,268404.4,278614.5,282589.4,292153.7
94000,Plains,3,    Durable goods,84760.9,88747,91060.8,94013.2,98063.9,99889.7,107255.4
94000,Plains,4,      Motor vehicles and parts,32878.2,35415.6,36164.2,37791,39534.6,39632.2,42706.5
94000,Plains,5,      Furnishings and durable household equipment,17581.9,18453.8,19224,19837.7,20831.5,21307.4,23032.3
94000,Plains,6,      Recreational goods and vehicles,22699.4,22979.7,23749.2,24571.9,25573.1,26780,30022.2
94000,Plains,7,      Other durable goods,11601.3,11897.9,11923.5,11812.5,12124.8,12170.1,11494.4
94000,Plains,8,    Nondurable goods,173279.3,169056.8,169189.7,174391.2,180550.7,182699.7,184898.3
94000,Plains,9,      Food and beverages purchased for off-premises consumption,57295.9,58348.8,59403.9,60680.8,62072.9,63102.3,69429.2
94000,Plains,10,      Clothing and footwear,21108.4,21520.7,21890.5,21908,22208.3,22082,20839
94000,Plains,11,      Gasoline and other energy goods,34771.1,26609.8,23499,25814.6,28652.1,27523.1,20314.9
94000,Plains,12,      Other nondurable goods,60103.9,62577.5,64396.2,65987.8,67617.4,69992.3,74315.1
94000,Plains,13,  Services,513772.7,533401.1,551651.3,574832.3,601187.7,621781.3,587876.9
94000,Plains,14,    Household consumption expenditures (for services),487064,505985,522288.6,543986.2,568740.6,589289.6,550511
94000,Plains,15,      Housing and utilities,130571.1,133002.9,135817.6,140585.7,146254.7,151136.2,155531.9
94000,Plains,16,      Health care,134741.4,142549.7,149415.2,154827.1,161223.5,168910.3,157628.3
94000,Plains,17,      Transportation services,22365.6,23037,24022.7,25122.3,26234,27607.7,22337.2
94000,Plains,18,      Recreation services,27780.5,28654.7,29264.6,30080.2,31167.8,31756.3,22820.9
94000,Plains,19,      Food services and accommodations,45733.6,48049.4,49429.3,50789.2,52499.3,54203.5,44834
94000,Plains,20,      Financial services and insurance,59840.9,63000.4,64834.8,70582,76341.3,77150.4,77347.4
94000,Plains,21,      Other services,66030.9,67691,69504.4,71999.8,75020,78525.4,70011.2
94000,Plains,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),26708.8,27416.1,29362.8,30846.1,32447.1,32491.7,37366
94000,Plains,23,      Gross output of nonprofit institutions,86609.6,90974,96097.5,100043.4,104224.9,108097.2,107852.4
94000,Plains,24,      Less: Receipts from sales of goods and services by nonprofit institutions,59900.8,63557.9,66734.7,69197.4,71777.7,75605.5,70486.5
95000,Southeast,1,Personal consumption expenditures,2793844.2,2896706.8,3001673.6,3127532.4,3288399.3,3414926,3364767.8
95000,Southeast,2,  Goods,969920,986147.2,1004279.3,1045662.5,1095155.4,1127319.4,1184797.9
95000,Southeast,3,    Durable goods,308235.6,326826,337819.8,350153.7,368880,380876.7,412701.7
95000,Southeast,4,      Motor vehicles and parts,116171,125781.8,129123.5,132365.9,137464,136723.1,146537.1
95000,Southeast,5,      Furnishings and durable household equipment,69259.2,74052.5,77989.1,82027.5,88416.2,93054.1,103023
95000,Southeast,6,      Recreational goods and vehicles,75673.6,77734.2,81282.5,85614.9,91129,98396.4,112189.1
95000,Southeast,7,      Other durable goods,47131.8,49257.5,49424.6,50145.4,51870.8,52703.1,50952.5
95000,Southeast,8,    Nondurable goods,661684.4,659321.2,666459.4,695508.8,726275.4,746442.7,772096.2
95000,Southeast,9,      Food and beverages purchased for off-premises consumption,225848.8,232236.5,237689,245930.7,253591,262491.3,293332.3
95000,Southeast,10,      Clothing and footwear,83282.9,85285.8,86880.8,87641.6,89971.5,91153.8,85698.3
95000,Southeast,11,      Gasoline and other energy goods,106966.2,81345.5,72261.8,81330.3,91443.1,88030.8,64485.4
95000,Southeast,12,      Other nondurable goods,245586.5,260453.4,269627.8,280606.2,291269.8,304766.9,328580.1
95000,Southeast,13,  Services,1823924.2,1910559.6,1997394.3,2081869.9,2193243.9,2287606.6,2179970
95000,Southeast,14,    Household consumption expenditures (for services),1784234,1872249.2,1955145.5,2038732.8,2147022.2,2244462.2,2118018.9
95000,Southeast,15,      Housing and utilities,521029,536052.8,554334.8,571873,598633.5,625784.5,650273.4
95000,Southeast,16,      Health care,451612.7,480512.8,505870.4,523779.4,547796.4,576509.6,542996.3
95000,Southeast,17,      Transportation services,77205,81593.7,86617.3,90878.5,95931.8,102782.8,78635.5
95000,Southeast,18,      Recreation services,104318.8,109800.5,116072.5,121355.6,126926.1,130827.1,99343.6
95000,Southeast,19,      Food services and accommodations,194013.1,207303.8,216784.4,225529.9,236522.9,246927.8,204743.8
95000,Southeast,20,      Financial services and insurance,212819,225859.8,233887.9,253386.5,275058.2,280268.3,286584.1
95000,Southeast,21,      Other services,223236.3,231125.8,241578.2,251930,266153.2,281362.1,255442.2
95000,Southeast,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),39690.2,38310.5,42248.8,43137.1,46221.7,43144.4,61951.1
95000,Southeast,23,      Gross output of nonprofit institutions,234928.4,248293.9,263045.4,272682,285874.6,294321.2,296257.4
95000,Southeast,24,      Less: Receipts from sales of goods and services by nonprofit institutions,195238.2,209983.4,220796.5,229544.9,239652.9,251176.9,234306.3
96000,Southwest,1,Personal consumption expenditures,1359885.9,1412418.8,1463883.3,1529934,1612309.1,1676453.8,1663302
96000,Southwest,2,  Goods,479366.3,487400.5,495810.7,517975.1,545076.2,558971.7,590302.3
96000,Southwest,3,    Durable goods,157397.7,168256.2,173056.8,180493.8,191491.3,196751.9,213773.6
96000,Southwest,4,      Motor vehicles and parts,64907.3,69699.5,70440.3,73054.1,76919.8,76773,83004.4
96000,Southwest,5,      Furnishings and durable household equipment,33929.8,36721.9,38594.4,40068.4,43321.9,44864,49481.7
96000,Southwest,6,      Recreational goods and vehicles,34838.5,36761.2,38621,41316.5,44189.7,47529.6,54540.4
96000,Southwest,7,      Other durable goods,23722.1,25073.6,25401.2,26054.9,27059.9,27585.3,26747.1
96000,Southwest,8,    Nondurable goods,321968.6,319144.4,322753.9,337481.2,353584.9,362219.8,376528.7
96000,Southwest,9,      Food and beverages purchased for off-premises consumption,105787.5,108808.1,111185.3,115226.7,118716.7,121527.6,138099.4
96000,Southwest,10,      Clothing and footwear,44781.6,45908.1,47094.1,47909.8,49462.7,49813.8,46976.2
96000,Southwest,11,      Gasoline and other energy goods,57735,43695.6,38527.4,42611.6,48628.1,46858.9,34506.7
96000,Southwest,12,      Other nondurable goods,113664.5,120732.6,125947.1,131733.2,136777.3,144019.5,156946.4
96000,Southwest,13,  Services,880519.5,925018.3,968072.6,1011958.9,1067232.9,1117482.1,1072999.7
96000,Southwest,14,    Household consumption expenditures (for services),851685,896434.1,936874.6,979404.6,1032704.5,1083500.5,1030847.7
96000,Southwest,15,      Housing and utilities,242306.1,251594,261585,269617.3,282833.2,296579.2,308392.1
96000,Southwest,16,      Health care,209437.8,224114.9,235996.5,244988.7,255377.4,269661.2,252861.9
96000,Southwest,17,      Transportation services,42928.9,44434.9,46375.3,49399.5,52950.2,56089.4,43856.2
96000,Southwest,18,      Recreation services,54968.4,58263.1,61991.7,65953.9,69472.4,71472.1,55097.7
96000,Southwest,19,      Food services and accommodations,96036.3,103374.7,107705.2,112880.7,119343,125593.8,107204.9
96000,Southwest,20,      Financial services and insurance,100970.1,107580.5,110630.2,118738.2,128574.3,131756.5,134481.6
96000,Southwest,21,      Other services,105037.3,107071.9,112590.7,117826.3,124154.1,132348.3,128953.2
96000,Southwest,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),28834.6,28584.2,31197.9,32554.3,34528.4,33981.6,42152.1
96000,Southwest,23,      Gross output of nonprofit institutions,124582.9,130986.5,138650.3,143709.3,150504.6,157141.6,156325.3
96000,Southwest,24,      Less: Receipts from sales of goods and services by nonprofit institutions,95748.4,102402.3,107452.3,111155,115976.2,123159.9,114173.2
97000,Rocky Mountain,1,Personal consumption expenditures,408604.7,428964.5,450232.8,475641.1,503445.9,527743.5,527295.4
97000,Rocky Mountain,2,  Goods,139489.8,143898.6,149290.8,158644.4,167988.2,174167.4,185230.8
97000,Rocky Mountain,3,    Durable goods,49246.9,53158.8,56153.7,60218.8,64549.9,67502.6,74498.5
97000,Rocky Mountain,4,      Motor vehicles and parts,16885.4,18438.1,19072.5,20486.7,21692.2,21786.7,23856.5
97000,Rocky Mountain,5,      Furnishings and durable household equipment,10613.8,11585.3,12361.5,13078.4,14295.3,15099.2,16772.3
97000,Rocky Mountain,6,      Recreational goods and vehicles,15018.5,15974.8,17439.3,19164.9,20696,22474.7,25978.1
97000,Rocky Mountain,7,      Other durable goods,6729.3,7160.5,7280.5,7488.7,7866.4,8142,7891.7
97000,Rocky Mountain,8,    Nondurable goods,90242.9,90739.8,93137,98425.6,103438.3,106664.7,110732.3
97000,Rocky Mountain,9,      Food and beverages purchased for off-premises consumption,33618.8,34998.9,36421.1,37997.9,39235,40688.3,45300
97000,Rocky Mountain,10,      Clothing and footwear,11849.5,12222.1,12598.8,12816.8,13411,13851.7,13244.8
97000,Rocky Mountain,11,      Gasoline and other energy goods,15435.2,12029.9,10782.5,12390,14190.3,13740.6,10251.4
97000,Rocky Mountain,12,      Other nondurable goods,29339.3,31489,33334.6,35220.9,36602.1,38384.1,41936.2
97000,Rocky Mountain,13,  Services,269114.9,285066,300942,316996.8,335457.7,353576.1,342064.6
97000,Rocky Mountain,14,    Household consumption expenditures (for services),259628.4,275647.7,290993.2,306421.4,324151.1,342473,327952.5
97000,Rocky Mountain,15,      Housing and utilities,76515.8,80781.2,84734.6,89332.7,93843.7,100230.4,105669.6
97000,Rocky Mountain,16,      Health care,62042.5,66984,71935.2,74769.1,78056.2,82077.8,77882.4
97000,Rocky Mountain,17,      Transportation services,13863.6,14585.1,15669.3,16826.2,18094.1,19543.8,15843.6
97000,Rocky Mountain,18,      Recreation services,18394,19378.9,20706.6,21795.5,22897,23880.5,17610.1
97000,Rocky Mountain,19,      Food services and accommodations,28809,31268.6,32837.1,34810.7,37209.6,39402.7,32937.3
97000,Rocky Mountain,20,      Financial services and insurance,30945.9,32569.6,33436.7,35919.9,38640.4,39156.5,40645.4
97000,Rocky Mountain,21,      Other services,29057.4,30080.4,31673.7,32967.2,35410.2,38181.3,37364.1
97000,Rocky Mountain,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),9486.5,9418.2,9948.8,10575.4,11306.6,11103.1,14112.1
97000,Rocky Mountain,23,      Gross output of nonprofit institutions,41662.4,44009.9,47283.4,48048.2,50703.5,53038.7,53756.6
97000,Rocky Mountain,24,      Less: Receipts from sales of goods and services by nonprofit institutions,32175.9,34591.7,37334.5,37472.8,39396.9,41935.6,39644.5
98000,Far West,1,Personal consumption expenditures,2116785.4,2212783.2,2311724.2,2437667.2,2577250.3,2695996.5,2590691.9
98000,Far West,2,  Goods,638425.8,654428.8,669291.6,701949.7,738822.9,765015.9,791410.9
98000,Far West,3,    Durable goods,210889.4,223194.8,230188.5,240589.7,254501.3,262900.8,277697
98000,Far West,4,      Motor vehicles and parts,65091.6,70638.8,73317,76772.5,77971.5,75595.3,77415.7
98000,Far West,5,      Furnishings and durable household equipment,47402.5,50717.2,52851.1,55771.4,60163,62582.6,67102.8
98000,Far West,6,      Recreational goods and vehicles,63874.4,65913,67682.2,70739.1,77374.2,84418.2,94794.7
98000,Far West,7,      Other durable goods,34520.9,35925.8,36338.2,37306.7,38992.5,40304.7,38383.8
98000,Far West,8,    Nondurable goods,427536.4,431234,439103.2,461360,484321.6,502115.2,513713.9
98000,Far West,9,      Food and beverages purchased for off-premises consumption,160760.7,166140.9,169390.4,174864.3,180257.1,186918.1,209728.4
98000,Far West,10,      Clothing and footwear,67771.9,69680.4,71099.2,74545.2,77852,80737.4,72171.1
98000,Far West,11,      Gasoline and other energy goods,56604.2,43815.8,40392.2,47168.7,53622.8,52399.2,38272.5
98000,Far West,12,      Other nondurable goods,142399.7,151596.9,158221.3,164781.7,172589.7,182060.5,193541.8
98000,Far West,13,  Services,1478359.6,1558354.4,1642432.6,1735717.5,1838427.4,1930980.5,1799281
98000,Far West,14,    Household consumption expenditures (for services),1411575.8,1486633.8,1563715.3,1652375.7,1750184.6,1841849.8,1695883.3
98000,Far West,15,      Housing and utilities,403749.1,416324.9,436143.8,460655.8,483725,506815.2,531612.1
98000,Far West,16,      Health care,335278.2,359840.9,378974.8,400574.5,423110.3,448896.3,422628.5
98000,Far West,17,      Transportation services,86584.7,88525.9,93760.1,98705.2,106754.9,112356.5,78281.4
98000,Far West,18,      Recreation services,103634.5,109995.5,116772.9,123221.2,128306.5,135424.7,85741.2
98000,Far West,19,      Food services and accommodations,144048.9,157808.2,169323.6,179474.4,191159,204331.1,158768.4
98000,Far West,20,      Financial services and insurance,163659.4,173701.2,177799.5,189086.8,202433.2,204278,209311.9
98000,Far West,21,      Other services,174621,180437.2,190940.5,200657.8,214695.8,229748.1,209539.9
98000,Far West,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),66783.9,71720.6,78717.3,83341.8,88242.8,89130.7,103397.7
98000,Far West,23,      Gross output of nonprofit institutions,245181.6,262357.3,278990.5,291572.1,308248.2,322748.7,321992
98000,Far West,24,      Less: Receipts from sales of goods and services by nonprofit institutions,178397.7,190636.7,200273.2,208230.3,220005.4,233618,218594.3
