SAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/,,,,,,,,
(number of jobs) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,sector
12000,Florida,807,        Scenic and sightseeing transportation,3565,3396,3385,3148,
12000,Florida,808,        Support activities for transportation,45568,44575,45577,46394,
12000,Florida,809,        Couriers and messengers,47386,46401,48985,50530,
12000,Florida,811,        Warehousing and storage,25662,23147,23452,23854,
12000,Florida,900,      Information,187345,199226,213591,215130,13
12000,Florida,901,        Publishing industries (except Internet),49249,48661,50076,48568,
12000,Florida,902,        Motion picture and sound recording industries,17973,20005,18043,18539,
12000,Florida,903,        Broadcasting (except Internet),20657,20532,21825,22547,
12000,Florida,904,        Internet publishing and broadcasting 3/,1147,1387,2470,2660,
12000,Florida,905,        Telecommunications,73050,81377,89999,91642,
12000,Florida,906,"        Data processing, hosting, and related services",23688,25827,29566,29424,
12000,Florida,907,        Other information services 3/,1581,1437,1612,1750,
12000,Florida,1000,      Finance and insurance,422817,429834,439971,443859,13
12000,Florida,1001,        Monetary Authorities-central bank,712,780,781,813,
12000,Florida,1002,        Credit intermediation and related activities,153711,161588,160161,168459,
12000,Florida,1003,"        Securities, commodity contracts, and other financial investments and related activities",106096,102709,113644,105265,
12000,Florida,1004,        Insurance carriers and related activities,152884,155301,154870,159470,
12000,Florida,1005,"        Funds, trusts, and other financial vehicles",9414,9456,10515,9852,
12000,Florida,1100,      Real estate and rental and leasing,332270,317659,350326,359521,13
12000,Florida,1101,        Real estate,280606,265731,295157,303341,
12000,Florida,1102,        Rental and leasing services,50182,50452,53785,54774,
12000,Florida,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),1482,1476,1384,1406,
12000,Florida,1200,"      Professional, scientific, and technical services",453844,484499,515029,540592,13
12000,Florida,1300,      Management of companies and enterprises,61077,65329,67633,63808,13
12000,Florida,1400,      Administrative and support and waste management and remediation services,744252,862773,935963,839343,13
12000,Florida,1401,        Administrative and support services,729151,847280,920319,823663,
12000,Florida,1402,        Waste management and remediation services,15101,15493,15644,15680,
12000,Florida,1500,      Educational services,92226,99170,104629,118827,13
12000,Florida,1600,      Health care and social assistance,786151,804689,821129,841821,13
12000,Florida,1601,        Ambulatory health care services,337026,344337,356475,362278,
12000,Florida,1602,        Hospitals,223849,224164,218554,221356,
12000,Florida,1603,        Nursing and residential care facilities,132990,137065,140427,146159,
12000,Florida,1604,        Social assistance,92286,99123,105673,112028,
12000,Florida,1700,"      Arts, entertainment, and recreation",207170,220615,233427,237365,13
12000,Florida,1701,"        Performing arts, spectator sports, and related industries",77137,83051,87897,86743,
12000,Florida,1702,"        Museums, historical sites, and similar institutions",4875,5208,5344,5585,
12000,Florida,1703,"        Amusement, gambling, and recreation industries",125158,132356,140186,145037,
12000,Florida,1800,      Accommodation and food services,614064,630292,638019,661902,13
12000,Florida,1801,        Accommodation,157653,161181,162949,160656,
12000,Florida,1802,        Food services and drinking places,456411,469111,475070,501246,
12000,Florida,1900,      Other services (except government and government enterprises),514174,533453,539141,549896,13
12000,Florida,1901,        Repair and maintenance,121349,126516,125122,131015,
12000,Florida,1902,        Personal and laundry services,152113,161085,164303,165635,
12000,Florida,1903,"        Religious, grantmaking, civic, professional, and similar organizations",156161,160986,164846,169702,
12000,Florida,1904,        Private households,84551,84866,84870,83544,
12000,Florida,2000,    Government and government enterprises,1056877,1065230,1092780,1112103,
12000,Florida,2001,      Federal civilian,119172,118206,124059,118673,
12000,Florida,2002,      Military,110802,103633,103220,105111,
12000,Florida,2010,      State and local,826903,843391,865501,888319,
12000,Florida,2011,        State government,208949,210209,215621,219233,
12000,Florida,2012,        Local government,617954,633182,649880,669086,
13000,Georgia,,Employment by place of work,,,,,
13000,Georgia,10,Total employment (number of jobs),4607959,4728750,4860810,4871814,
13000,Georgia,,By type,,,,,
13000,Georgia,20,  Wage and salary employment,3929292,4043055,4132965,4122141,
13000,Georgia,40,  Proprietors employment,678667,685695,727845,749673,
13000,Georgia,50,    Farm proprietors employment,51283,51110,51188,50229,
13000,Georgia,60,    Nonfarm proprietors employment 2/,627384,634585,676657,699444,
13000,Georgia,,By industry,,,,,
13000,Georgia,70,  Farm employment,70537,67651,67343,65868,14
13000,Georgia,80,  Nonfarm employment,4537422,4661099,4793467,4805946,
13000,Georgia,90,    Private nonfarm employment,3857999,3980984,4098580,4098709,
13000,Georgia,100,"      Forestry, fishing, and related activities",24378,23552,22912,21928,14
13000,Georgia,101,        Forestry and logging,9371,9140,8687,8431,
13000,Georgia,102,"        Fishing, hunting and trapping",2143,2117,2456,2135,
13000,Georgia,103,        Support activities for agriculture and forestry,12864,12295,11769,11362,
13000,Georgia,200,"      Mining, quarrying, and oil and gas extraction",9957,9744,9594,9720,4
13000,Georgia,201,        Oil and gas extraction,(T),(T),(T),(D),
13000,Georgia,202,        Mining (except oil and gas),8453,8253,8187,7929,
13000,Georgia,203,        Support activities for mining,(T),(T),(T),(D),
13000,Georgia,300,      Utilities,20029,20611,20376,21185,
13000,Georgia,400,      Construction,280724,298813,306031,312870,13
13000,Georgia,401,        Construction of buildings,60311,66569,67536,71262,
13000,Georgia,402,        Heavy and civil engineering construction,31224,35404,36573,36339,
13000,Georgia,403,        Specialty trade contractors,189189,196840,201922,205269,
13000,Georgia,500,      Manufacturing,554195,548441,538010,519607,
13000,Georgia,510,        Durable goods manufacturing,242147,244084,242993,237363,
13000,Georgia,511,          Wood product manufacturing,32101,32808,31235,28154,3
13000,Georgia,512,          Nonmetallic mineral product manufacturing,19266,19791,19840,20234,7
13000,Georgia,513,          Primary metal manufacturing,13100,12383,12690,11866,8
13000,Georgia,514,          Fabricated metal product manufacturing,29747,30225,30177,29722,8
13000,Georgia,515,          Machinery manufacturing,28893,28760,28593,27359,9
13000,Georgia,516,          Computer and electronic product manufacturing,22685,22938,22127,20342,10
13000,Georgia,517,"          Electrical equipment, appliance, and component manufacturing",19470,19660,20070,19527,10
13000,Georgia,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",23118,23721,23820,23591,11
13000,Georgia,519,          Other transportation equipment manufacturing,18423,18783,19330,23414,11
13000,Georgia,521,          Furniture and related product manufacturing,17537,17512,17600,16467,12
13000,Georgia,522,          Miscellaneous manufacturing,17807,17503,17511,16687,12
13000,Georgia,530,        Nondurable goods manufacturing,312048,304357,295017,282244,
13000,Georgia,531,          Food manufacturing,68958,70901,68416,68622,1
13000,Georgia,532,          Beverage and tobacco product manufacturing,6770,6311,6639,7025,1
13000,Georgia,533,          Textile mills,58542,55366,52620,45483,2
13000,Georgia,534,          Textile product mills,43945,43088,42743,42091,2
13000,Georgia,535,          Apparel manufacturing,24861,19814,16616,13904,2
13000,Georgia,536,          Leather and allied product manufacturing,679,542,636,598,2
13000,Georgia,537,          Paper manufacturing,31036,29751,29131,28723,3
13000,Georgia,538,          Printing and related support activities,27812,27375,26558,25397,3
13000,Georgia,539,          Petroleum and coal products manufacturing,1104,1125,1043,1050,4
13000,Georgia,541,          Chemical manufacturing,23271,23588,23766,23752,5
13000,Georgia,542,          Plastics and rubber products manufacturing,25070,26496,26849,25599,6
13000,Georgia,600,      Wholesale trade,211717,219882,226348,228502,13
13000,Georgia,700,      Retail trade,527608,533070,548658,542544,13
13000,Georgia,701,        Motor vehicle and parts dealers,61187,63270,65390,66535,
13000,Georgia,702,        Furniture and home furnishings stores,21219,20941,21335,20929,
13000,Georgia,703,        Electronics and appliance stores,14842,14851,15193,14816,
13000,Georgia,704,        Building material and garden equipment and supplies dealers,37345,40459,41629,40911,
13000,Georgia,705,        Food and beverage stores,95142,96084,96870,93261,
13000,Georgia,706,        Health and personal care stores,28783,28452,29384,30234,
13000,Georgia,707,        Gasoline stations,35164,34950,34200,32901,
13000,Georgia,708,        Clothing and clothing accessories stores,43861,45472,46289,45887,
13000,Georgia,709,"        Sporting goods, hobby, musical instrument, and book stores",20403,20931,22073,20481,
13000,Georgia,711,        General merchandise stores,81003,82975,88284,91942,
13000,Georgia,712,        Miscellaneous store retailers,42082,42470,44025,45128,
13000,Georgia,713,        Nonstore retailers,46577,42215,43986,39519,
13000,Georgia,800,      Transportation and warehousing,179242,182561,193589,194568,13
13000,Georgia,801,        Air transportation,35563,37416,41638,43046,
13000,Georgia,802,        Rail transportation,6831,7097,6731,6426,
13000,Georgia,803,        Water transportation,328,302,277,305,
13000,Georgia,804,        Truck transportation,63841,63707,66715,66557,
13000,Georgia,805,        Transit and ground passenger transportation,7436,7208,7770,8352,
13000,Georgia,806,        Pipeline transportation,600,545,570,319,
13000,Georgia,807,        Scenic and sightseeing transportation,(T),(T),(T),383,
13000,Georgia,808,        Support activities for transportation,16824,16461,17434,17677,
13000,Georgia,809,        Couriers and messengers,23312,24056,25964,26189,
13000,Georgia,811,        Warehousing and storage,24212,25442,26201,25314,
13000,Georgia,900,      Information,137969,145014,156232,156943,13
13000,Georgia,901,        Publishing industries (except Internet),33504,34115,36180,36673,
13000,Georgia,902,        Motion picture and sound recording industries,8881,10011,8662,8676,
13000,Georgia,903,        Broadcasting (except Internet),13101,13134,14096,14839,
13000,Georgia,904,        Internet publishing and broadcasting 3/,537,761,1189,1287,
13000,Georgia,905,        Telecommunications,61781,65407,73375,72607,
13000,Georgia,906,"        Data processing, hosting, and related services",19656,21090,22235,22363,
13000,Georgia,907,        Other information services 3/,509,496,495,498,
13000,Georgia,1000,      Finance and insurance,194895,194726,200422,203827,13
13000,Georgia,1001,        Monetary Authorities-central bank,1015,985,1040,(D),
13000,Georgia,1002,        Credit intermediation and related activities,76123,75454,74669,75645,
13000,Georgia,1003,"        Securities, commodity contracts, and other financial investments and related activities",37794,37253,41617,39498,
13000,Georgia,1004,        Insurance carriers and related activities,75200,76271,77680,81924,
13000,Georgia,1005,"        Funds, trusts, and other financial vehicles",4763,4763,5416,(D),
