GeoFips,GeoName,LineCode,Description,Jobs
20000,Kansas,474,          Petroleum and coal products,1748
20000,Kansas,477,          Rubber and miscellaneous plastics products,11842
20000,Kansas,480,          Leather and leather products,554
20000,Kansas,500,      Transportation and public utilities,98020
20000,Kansas,510,        Railroad transportation,(D)
20000,Kansas,520,        Trucking and warehousing,33322
20000,Kansas,530,        Water transportation,(D)
20000,Kansas,540,        Other transportation,17939
20000,Kansas,541,          Local and interurban passenger transit,4424
20000,Kansas,542,          Transportation by air,8100
20000,Kansas,543,"          Pipelines, except natural gas",753
20000,Kansas,544,          Transportation services,4662
20000,Kansas,560,        Communications,30091
20000,Kansas,570,"        Electric, gas, and sanitary services",10008
20000,Kansas,610,      Wholesale trade,81941
20000,Kansas,620,      Retail trade,292804
20000,Kansas,621,        Building materials and garden equipment,11798
20000,Kansas,622,        General merchandise stores,36856
20000,Kansas,623,        Food stores,36736
20000,Kansas,624,        Automotive dealers and service stations,30114
20000,Kansas,625,        Apparel and accessory stores,11707
20000,Kansas,626,        Home furniture and furnishings stores,12955
20000,Kansas,627,        Eating and drinking places,91704
20000,Kansas,628,        Miscellaneous retail,60934
20000,Kansas,700,"      Finance, insurance, and real estate",115005
20000,Kansas,710,        Depository and nondepository institutions,26691
20000,Kansas,730,"        Other finance, insurance, and real estate",88314
20000,Kansas,731,          Security and commodity brokers,5328
20000,Kansas,732,          Insurance carriers,13029
20000,Kansas,733,"          Insurance agents, brokers, and services",17934
20000,Kansas,734,          Real estate,39259
20000,Kansas,735,"          Combined real estate, insurance, etc. 4/",(NA)
20000,Kansas,736,          Holding and other investment offices,12764
20000,Kansas,800,      Services,469211
20000,Kansas,805,        Hotels and other lodging places,11739
20000,Kansas,810,        Personal services,30250
20000,Kansas,815,        Private households,9483
20000,Kansas,820,        Business services,95322
20000,Kansas,825,"        Automotive repair, services, and parking",16249
20000,Kansas,830,        Miscellaneous repair services,10339
20000,Kansas,835,        Amusement and recreation services,25045
20000,Kansas,840,        Motion pictures,3866
20000,Kansas,845,        Health services,116674
20000,Kansas,850,        Legal services,9443
20000,Kansas,855,        Educational services,22169
20000,Kansas,860,        Social services 5/,31154
20000,Kansas,865,"        Museums, botanical, zoological gardens",632
20000,Kansas,870,        Membership organizations,25628
20000,Kansas,875,        Engineering and management services 6/,44988
20000,Kansas,880,        Miscellaneous services,16230
20000,Kansas,900,    Government and government enterprises,278923
20000,Kansas,910,      Federal civilian,27203
20000,Kansas,920,      Military,28960
20000,Kansas,930,      State and local,222760
20000,Kansas,931,        State government,55500
20000,Kansas,932,        Local government,167260
21000,Kentucky,,Employment by place of work,
21000,Kentucky,10,Total employment (number of jobs),2306481
21000,Kentucky,,By type,
21000,Kentucky,20,  Wage and salary employment,1909887
21000,Kentucky,40,  Proprietors employment,396594
21000,Kentucky,50,    Farm proprietors employment,95288
21000,Kentucky,60,    Nonfarm proprietors employment 2/,301306
21000,Kentucky,,By industry,
21000,Kentucky,70,  Farm employment,111911
21000,Kentucky,80,  Nonfarm employment,2194570
21000,Kentucky,90,    Private nonfarm employment,1848633
21000,Kentucky,100,"      Agricultural services, forestry, and fishing",26152
21000,Kentucky,110,        Agricultural services,25062
21000,Kentucky,120,        Forestry and fishing,1090
21000,Kentucky,121,          Forestry,(D)
21000,Kentucky,122,          Fishing,(D)
21000,Kentucky,200,      Mining,22320
21000,Kentucky,210,        Metal mining,23
21000,Kentucky,220,        Coal mining,15351
21000,Kentucky,230,        Oil and gas extraction,4058
21000,Kentucky,240,"        Nonmetallic minerals, except fuels",2888
21000,Kentucky,300,      Construction,133819
21000,Kentucky,310,        General building contractors,27111
21000,Kentucky,320,        Heavy construction contractors,16169
21000,Kentucky,330,        Special trade contractors,90539
21000,Kentucky,400,      Manufacturing,329229
21000,Kentucky,410,        Durable goods manufacturing,201151
21000,Kentucky,413,          Lumber and wood products,18917
21000,Kentucky,417,          Furniture and fixtures,6941
21000,Kentucky,420,"          Stone, clay, and glass products",11847
21000,Kentucky,423,          Primary metal industries,19781
21000,Kentucky,426,          Fabricated metal products,28675
21000,Kentucky,429,          Industrial machinery and equipment,37469
21000,Kentucky,432,          Electronic and other electric equipment,23893
21000,Kentucky,435,          Motor vehicles and equipment,39376
21000,Kentucky,438,          Other transportation equipment,4691
21000,Kentucky,441,          Instruments and related products,4294
21000,Kentucky,444,          Miscellaneous manufacturing industries,5267
21000,Kentucky,447,          Ordnance 3/,(NA)
21000,Kentucky,450,        Nondurable goods manufacturing,128078
21000,Kentucky,453,          Food and kindred products,28298
21000,Kentucky,456,          Tobacco products,2327
21000,Kentucky,459,          Textile mill products,4241
21000,Kentucky,462,          Apparel and other textile products,18686
21000,Kentucky,465,          Paper and allied products,12785
21000,Kentucky,468,          Printing and publishing,23166
21000,Kentucky,471,          Chemicals and allied products,15414
21000,Kentucky,474,          Petroleum and coal products,1540
21000,Kentucky,477,          Rubber and miscellaneous plastics products,20787
21000,Kentucky,480,          Leather and leather products,834
21000,Kentucky,500,      Transportation and public utilities,126369
21000,Kentucky,510,        Railroad transportation,(D)
21000,Kentucky,520,        Trucking and warehousing,44019
21000,Kentucky,530,        Water transportation,3852
21000,Kentucky,540,        Other transportation,(D)
21000,Kentucky,541,          Local and interurban passenger transit,5184
21000,Kentucky,542,          Transportation by air,33721
21000,Kentucky,543,"          Pipelines, except natural gas",(D)
21000,Kentucky,544,          Transportation services,6271
21000,Kentucky,560,        Communications,15223
21000,Kentucky,570,"        Electric, gas, and sanitary services",13592
21000,Kentucky,610,      Wholesale trade,92687
21000,Kentucky,620,      Retail trade,393061
21000,Kentucky,621,        Building materials and garden equipment,17204
21000,Kentucky,622,        General merchandise stores,53090
21000,Kentucky,623,        Food stores,53548
21000,Kentucky,624,        Automotive dealers and service stations,44082
21000,Kentucky,625,        Apparel and accessory stores,14236
21000,Kentucky,626,        Home furniture and furnishings stores,16470
21000,Kentucky,627,        Eating and drinking places,125461
21000,Kentucky,628,        Miscellaneous retail,68970
21000,Kentucky,700,"      Finance, insurance, and real estate",128463
21000,Kentucky,710,        Depository and nondepository institutions,33094
21000,Kentucky,730,"        Other finance, insurance, and real estate",95369
21000,Kentucky,731,          Security and commodity brokers,6533
21000,Kentucky,732,          Insurance carriers,13736
21000,Kentucky,733,"          Insurance agents, brokers, and services",16749
21000,Kentucky,734,          Real estate,46344
21000,Kentucky,735,"          Combined real estate, insurance, etc. 4/",(NA)
21000,Kentucky,736,          Holding and other investment offices,12007
21000,Kentucky,800,      Services,596533
21000,Kentucky,805,        Hotels and other lodging places,18114
21000,Kentucky,810,        Personal services,39463
21000,Kentucky,815,        Private households,13134
21000,Kentucky,820,        Business services,132364
21000,Kentucky,825,"        Automotive repair, services, and parking",22639
21000,Kentucky,830,        Miscellaneous repair services,12614
21000,Kentucky,835,        Amusement and recreation services,29556
21000,Kentucky,840,        Motion pictures,4570
21000,Kentucky,845,        Health services,160305
21000,Kentucky,850,        Legal services,15706
21000,Kentucky,855,        Educational services,30342
21000,Kentucky,860,        Social services 5/,30887
21000,Kentucky,865,"        Museums, botanical, zoological gardens",856
21000,Kentucky,870,        Membership organizations,30756
21000,Kentucky,875,        Engineering and management services 6/,42660
21000,Kentucky,880,        Miscellaneous services,12567
21000,Kentucky,900,    Government and government enterprises,345937
21000,Kentucky,910,      Federal civilian,38788
21000,Kentucky,920,      Military,48899
21000,Kentucky,930,      State and local,258250
21000,Kentucky,931,        State government,90795
21000,Kentucky,932,        Local government,167455
22000,Louisiana,,Employment by place of work,
22000,Louisiana,10,Total employment (number of jobs),2388668
22000,Louisiana,,By type,
22000,Louisiana,20,  Wage and salary employment,2013967
22000,Louisiana,40,  Proprietors employment,374701
22000,Louisiana,50,    Farm proprietors employment,29985
22000,Louisiana,60,    Nonfarm proprietors employment 2/,344716
22000,Louisiana,,By industry,
22000,Louisiana,70,  Farm employment,40125
22000,Louisiana,80,  Nonfarm employment,2348543
22000,Louisiana,90,    Private nonfarm employment,1934658
22000,Louisiana,100,"      Agricultural services, forestry, and fishing",29991
22000,Louisiana,110,        Agricultural services,17522
22000,Louisiana,120,        Forestry and fishing,12469
22000,Louisiana,121,          Forestry,2312
22000,Louisiana,122,          Fishing,10157
22000,Louisiana,200,      Mining,57100
22000,Louisiana,210,        Metal mining,190
22000,Louisiana,220,        Coal mining,200
22000,Louisiana,230,        Oil and gas extraction,54922
22000,Louisiana,240,"        Nonmetallic minerals, except fuels",1788
22000,Louisiana,300,      Construction,168996
22000,Louisiana,310,        General building contractors,25752
22000,Louisiana,320,        Heavy construction contractors,48249
22000,Louisiana,330,        Special trade contractors,94995
22000,Louisiana,400,      Manufacturing,189370
22000,Louisiana,410,        Durable goods manufacturing,93487
22000,Louisiana,413,          Lumber and wood products,15130
22000,Louisiana,417,          Furniture and fixtures,1095
22000,Louisiana,420,"          Stone, clay, and glass products",7091
22000,Louisiana,423,          Primary metal industries,2800
22000,Louisiana,426,          Fabricated metal products,14807
22000,Louisiana,429,          Industrial machinery and equipment,17116
22000,Louisiana,432,          Electronic and other electric equipment,5167
